row ID	IDs	Majority IDs	names	Gene names	logFc	Pval
Row11125	P04424;H7C0S8	P04424	Argininosuccinate lyase	ASL	-1.1910826991775352	0.010620424471641219
Row11126	P04440	P04440	HLA class II histocompatibility antigen, DP beta 1 chain	HLA-DPB1	-0.9424797961361158	0.06426331538773206
Row11127	P04632;Q96L46	P04632	Calpain small subunit 1	CAPNS1	-0.7177209155520146	0.019226810922359484
Row11128	Q8VZ87;P0CJ48;P04778	Q8VZ87;P0CJ48;P04778	Chlorophyll a-b binding protein 3, chloroplastic;Chlorophyll a-b binding protein 2, chloroplastic;Chlorophyll a-b binding protein 1, chloroplastic	LHCB1.2;LHCB1.1;LHCB1.3	3.0425972500721485	3.9156502541834944E-5
Row11129	P04792	P04792	Heat shock protein beta-1	HSPB1	-0.6930650202326412	0.005280127265793079
Row11130	P04818;Q05762;Q05763	P04818	Thymidylate synthase	TYMS	-1.0877819617474564	0.2071356081606823
Row11131	P04843	P04843	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	RPN1	-0.7606143206091325	0.011747723102411402
Row11132	P04844	P04844	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	RPN2	-0.6520574294211308	0.008171600990748606
Row11133	P04899	P04899	Guanine nucleotide-binding protein G(i) subunit alpha-2	GNAI2	-0.47548845673532014	0.012429919786269492
Row11134	Q99878;Q96KK5;Q9BTM1;Q93077;Q7L7L0;P20671;P0C0S8;P04908;REV__Q8NB25	Q99878;Q96KK5;Q9BTM1;Q93077;Q7L7L0;P20671;P0C0S8;P04908	Histone H2A type 1-J;Histone H2A type 1-H;Histone H2A.J;Histone H2A type 1-C;Histone H2A type 3;Histone H2A type 1-D;Histone H2A type 1;Histone H2A type 1-B/E	HIST1H2AJ;HIST1H2AH;H2AFJ;HIST1H2AC;HIST3H2A;HIST1H2AD;HIST1H2AG;HIST1H2AB	NA	NA
Row11135	P05023;P13637;P50993;P20648	P05023	Sodium/potassium-transporting ATPase subunit alpha-1	ATP1A1	-0.7669572280398924	0.0119290437150176
Row11136	P05107	P05107	Integrin beta-2	ITGB2	-1.0471478728727455	0.009033254995221882
Row11137	P05114	P05114	Non-histone chromosomal protein HMG-14	HMGN1	-0.6174020433183642	0.011353124615264165
Row11138	P05141;Q9H0C2	P05141	ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed	SLC25A5	-0.5695071931568911	0.006770438379940415
Row11139	P05161	P05161	Ubiquitin-like protein ISG15	ISG15	-0.49400778198905826	0.0620475799371587
Row11140	P05166	P05166	Propionyl-CoA carboxylase beta chain, mitochondrial	PCCB	-0.6346395578051549	0.7727670894990141
Row11141	P05198;Q9FE78	P05198	Eukaryotic translation initiation factor 2 subunit 1	EIF2S1	-0.5492530962495543	0.011494338166434373
Row11142	P05204	P05204	Non-histone chromosomal protein HMG-17	HMGN2	-0.8318744810822345	0.013000976033300374
Row11143	P05362	P05362	Intercellular adhesion molecule 1	ICAM1	-1.1136640720643918	0.003458422882047298
Row11144	P05386	P05386	60S acidic ribosomal protein P1	RPLP1	-0.35909033832450277	0.03710112836086236
Row11145	P05387	P05387	60S acidic ribosomal protein P2	RPLP2	-0.641827244024622	0.010320741520998062
Row11146	P05388;Q8NHW5	P05388;Q8NHW5	60S acidic ribosomal protein P0;60S acidic ribosomal protein P0-like	RPLP0;RPLP0P6	-0.652711315964428	0.027400739196907796
Row11147	P05455	P05455	Lupus La protein	SSB	-0.643996138550115	0.0083534836829406
Row11148	Q9FVP6;P05466	Q9FVP6;P05466	3-phosphoshikimate 1-carboxyvinyltransferase;3-phosphoshikimate 1-carboxyvinyltransferase, chloroplastic	F27K7.11	NA	NA
Row11149	P05771;P17252;P05129	P05771;P17252;P05129	Protein kinase C beta type;Protein kinase C alpha type;Protein kinase C gamma type	PRKCB;PRKCA;PRKCG	-0.6452261170249436	0.07807885435229381
Row11150	P06132	P06132	Uroporphyrinogen decarboxylase	UROD	-1.2782196686309106	0.2082488647499761
Row11151	P06239	P06239	Tyrosine-protein kinase Lck	LCK	0.9661880201210131	0.3946000999274857
Row11152	P06276	P06276	Cholinesterase	BCHE	-0.06287399447188591	0.8008861951071125
Row11153	P06280	P06280	Alpha-galactosidase A	GLA	NA	NA
Row11154	P06312	P06312	Ig kappa chain V-IV region	IGKV4-1	-0.30299166087348794	0.25067100734398656
Row11155	P06454	P06454	Prothymosin alpha;Prothymosin alpha, N-terminally processed;Thymosin alpha-1	PTMA	-0.6916639060902021	0.007238882825722431
Row11156	P06493;P24100	P06493	Cyclin-dependent kinase 1	CDK1	-0.6272294276324075	0.008973792255193767
Row11157	P06576	P06576	ATP synthase subunit beta, mitochondrial	ATP5B	-0.4550081099194294	0.012820864713017167
Row11158	P06730	P06730	Eukaryotic translation initiation factor 4E	EIF4E	-0.589110997555391	0.09006346775025652
Row11159	P06733	P06733	Alpha-enolase	ENO1	-0.5101831229626939	0.010530558099678847
Row11160	P06734	P06734	Low affinity immunoglobulin epsilon Fc receptor;Low affinity immunoglobulin epsilon Fc receptor membrane-bound form;Low affinity immunoglobulin epsilon Fc receptor soluble form	FCER2	-0.6218323748805652	0.014127665606614258
Row11161	P06744;REV__O22897;Q8N196	P06744	Glucose-6-phosphate isomerase	GPI	-0.4557058113954575	0.01812580055767413
Row11162	P06746	P06746	DNA polymerase beta	POLB	NA	NA
Row11163	P06748	P06748	Nucleophosmin	NPM1	-0.5272814299110387	0.010079415420487656
Row11164	P06753;P09493	P06753	Tropomyosin alpha-3 chain	TPM3	-0.9039770285835438	0.0025468155083564832
Row11165	P06865	P06865	Beta-hexosaminidase subunit alpha	HEXA	NA	NA
Row11166	Q16778;P06899;P33778;P23527;Q96A08	Q16778;P06899;P33778;P23527	Histone H2B type 2-E;Histone H2B type 1-J;Histone H2B type 1-B;Histone H2B type 1-O	HIST2H2BE;HIST1H2BJ;HIST1H2BB;HIST1H2BO	-0.6584691846803103	0.01266559628044627
Row11167	P07108	P07108	Acyl-CoA-binding protein	DBI	-1.0928361777154834	0.0052127909045366835
Row11168	P07195	P07195	L-lactate dehydrogenase B chain	LDHB	-0.4188630776586244	0.016657550454421337
Row11169	P07203	P07203	Glutathione peroxidase 1	GPX1	-0.5539777475498227	0.20677179453492658
Row11170	P07237	P07237	Protein disulfide-isomerase	P4HB	-0.3842729336334223	0.026157948944535367
Row11171	P07311	P07311	Acylphosphatase-1	ACYP1	-0.5346961869333526	0.09858475884745752
Row11172	P07355;A6NMY6	P07355;A6NMY6	Annexin A2;Putative annexin A2-like protein	ANXA2;ANXA2P2	-0.45121053701835834	0.019856530976027055
Row11173	P07384	P07384	Calpain-1 catalytic subunit	CAPN1	-0.6687739692066508	0.014723732899433828
Row11174	P07437;A6NNZ2;Q9H4B7	P07437	Tubulin beta chain	TUBB	-0.44645243260519507	0.016393323189212775
Row11175	P07602	P07602	Prosaposin;Saposin-A;Saposin-B-Val;Saposin-B;Saposin-C;Saposin-D	PSAP	-0.7244357198379525	0.0057117622171112825
Row11176	P07737	P07737	Profilin-1	PFN1	-0.47416405119197336	0.012423783530205814
Row11177	P07741	P07741	Adenine phosphoribosyltransferase	APRT	-0.2973392630271192	0.055755150032611604
Row11178	P07814;Q3ECQ3;Q8GW57;Q940Z2	P07814	Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase	EPRS	-0.4113380193791123	0.017244364950658616
Row11179	P07900;Q58FG0;Q14568;Q58FG1;F4JLI5	P07900	Heat shock protein HSP 90-alpha	HSP90AA1	-0.4865387953440141	0.017276290311554948
Row11180	P07910;A0A0G2JPF8;P0DMR1;O60812;B7ZW38;B2RXH8;Q86SE5	P07910	Heterogeneous nuclear ribonucleoproteins C1/C2	HNRNPC	-0.5723405416800986	0.03482973328236388
Row11181	P07919;A0A096LP55	P07919	Cytochrome b-c1 complex subunit 6, mitochondrial	UQCRH	0.020855088455093096	0.9205965917966932
Row11182	P07951	P07951	Tropomyosin beta chain	TPM2	NA	NA
Row11183	P07954	P07954	Fumarate hydratase, mitochondrial	FH	-0.1671167093903385	0.4074782879842061
Row11184	P08133	P08133	Annexin A6	ANXA6	-0.5107487298598201	0.013290872922000985
Row11185	P08134	P08134	Rho-related GTP-binding protein RhoC	RHOC	-0.47067902729736133	0.11933617457455335
Row11186	P08195	P08195	4F2 cell-surface antigen heavy chain	SLC3A2	-0.3405684955198929	0.06452007196555297
Row11187	P08237	P08237	ATP-dependent 6-phosphofructokinase, muscle type	PFKM	-0.684152546815568	0.01949029532595723
Row11188	P08238;Q58FF7;Q9SB00	P08238	Heat shock protein HSP 90-beta	HSP90AB1	-0.6052177306836342	0.008753050257536811
Row11189	P08240	P08240	Signal recognition particle receptor subunit alpha	SRPR	-1.2443393817152817	0.003825767955833984
Row11190	P08243	P08243	Asparagine synthetase [glutamine-hydrolyzing]	ASNS	-0.3478132530470148	0.2102446577031107
Row11191	P08397	P08397	Porphobilinogen deaminase	HMBS	-1.4773053614364606	0.012265664907827671
Row11192	P08559;P29803	P08559	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial	PDHA1	-0.4577268179263534	0.02916585131973353
Row11193	P08567;REV__Q9FJG2	P08567	Pleckstrin	PLEK	0.09694426613963003	0.6550908429891071
Row11194	P08574	P08574	Cytochrome c1, heme protein, mitochondrial	CYC1	-0.8907762481995398	0.03278098491224363
Row11195	P08575	P08575	Receptor-type tyrosine-protein phosphatase C	PTPRC	-0.7327261813122057	0.01783389830874076
Row11196	P08579	P08579	U2 small nuclear ribonucleoprotein B	SNRPB2	-0.44209298123729823	0.028119802108648798
Row11197	P08621;Q42404	P08621	U1 small nuclear ribonucleoprotein 70 kDa	SNRNP70	-0.6720591138352852	0.0057117622171112825
Row11198	P08670;P14136;P17661;P05787-cRAP;P05787;Q9NSB2;P15241-cRAP;P25691-cRAP;O43790;P78385;Q14533;P78386;Q8N1N4-cRAP;Q8N1N4;Q5XKE5-cRAP;Q5XKE5;P48668-cRAP;P48668;P04259-cRAP;P04259;P02538-cRAP;P02538;P13647-cRAP;P13647;Q01546-cRAP;Q01546	P08670	Vimentin	VIM	-0.9221034503221368	0.01443768063279393
Row11199	P08708;H3BNC9	P08708	40S ribosomal protein S17	RPS17	-0.4975399495937154	0.011470999037684122
Row11200	P08754;P63096;P11488;P19087;A8MTJ3;P09471;P18064	P08754;P63096	Guanine nucleotide-binding protein G(k) subunit alpha;Guanine nucleotide-binding protein G(i) subunit alpha-1	GNAI3;GNAI1	-0.5392366309137451	0.051715714873611554
Row11201	P08758	P08758	Annexin A5	ANXA5	-0.6194870783496036	0.007545946662171578
Row11202	P08865;REV__F4HZ82;Q9UBC7	P08865	40S ribosomal protein SA	RPSA	-0.5287431439695105	0.00836984610791041
Row11203	P08962	P08962	CD63 antigen	CD63	-0.6179157672271067	0.01396433380245941
Row11204	P09001	P09001	39S ribosomal protein L3, mitochondrial	MRPL3	-0.4294510838779928	0.2439578326772919
Row11205	P09012	P09012	U1 small nuclear ribonucleoprotein A	SNRPA	-0.7852825272240054	0.008932293863554435
Row11206	P09104	P09104	Gamma-enolase	ENO2	-1.9609012537018025	0.1839426216958219
Row11207	P09110	P09110	3-ketoacyl-CoA thiolase, peroxisomal	ACAA1	-1.7026274151207836	0.01108793188151435
Row11208	P09132;D6RBG4	P09132;D6RBG4	Signal recognition particle 19 kDa protein	SRP19	-0.46309971901592917	0.10552189921537691
Row11209	P09211	P09211	Glutathione S-transferase P	GSTP1	-0.6039943388976425	0.011668937939020596
Row11210	P09234	P09234	U1 small nuclear ribonucleoprotein C	SNRPC	-0.36478307304129487	0.043709097282344345
Row11211	P09326	P09326	CD48 antigen	CD48	-0.41366345815408323	0.026197012896827403
Row11212	P09382	P09382	Galectin-1	LGALS1	-0.6943049124470626	0.005839954131724387
Row11213	P09417	P09417	Dihydropteridine reductase	QDPR	-2.093643882557675	0.07399256844203712
Row11214	P09429;B2RPK0	P09429;B2RPK0	High mobility group protein B1;Putative high mobility group protein B1-like 1	HMGB1;HMGB1P1	-0.37591443836296534	0.02997139631443052
Row11215	P09468	P09468	ATP synthase epsilon chain, chloroplastic	atpE	2.7683070149027778	0.005093709380574113
Row11216	P09496	P09496	Clathrin light chain A	CLTA	-0.9304738366742491	0.03892619233778584
Row11217	P09497	P09497	Clathrin light chain B	CLTB	-0.717428907765111	0.05725460855579855
Row11218	P09525	P09525	Annexin A4	ANXA4	-1.1077828967466878	0.11376488821603453
Row11219	P09543	P09543	2,3-cyclic-nucleotide 3-phosphodiesterase	CNP	-0.7101816445327174	0.01812580055767413
Row11220	P09601	P09601	Heme oxygenase 1	HMOX1	0.43003168090494626	0.7048483524679142
Row11221	P09622	P09622	Dihydrolipoyl dehydrogenase, mitochondrial	DLD	-0.5572860241727113	0.015621607773232236
Row11222	P09651;Q32P51	P09651;Q32P51	Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed;Heterogeneous nuclear ribonucleoprotein A1-like 2	HNRNPA1;HNRNPA1L2	-0.5325273447991172	0.022124420239388605
Row11223	P09661	P09661	U2 small nuclear ribonucleoprotein A	SNRPA1	-0.4811079956390607	0.017221584904008123
Row11224	P09668	P09668	Pro-cathepsin H;Cathepsin H mini chain;Cathepsin H;Cathepsin H heavy chain;Cathepsin H light chain	CTSH	-0.20941315699855423	0.3393762343558505
Row11225	P09669	P09669	Cytochrome c oxidase subunit 6C	COX6C	-0.5611054737093468	0.009114714368726691
Row11226	P09874;Q11207	P09874	Poly [ADP-ribose] polymerase 1	PARP1	-0.5702333172365037	0.0068495522745528874
Row11227	P09884	P09884	DNA polymerase alpha catalytic subunit	POLA1	0.0438315333335062	0.8663404126880921
Row11228	P09960	P09960	Leukotriene A-4 hydrolase	LTA4H	-0.8196967022033483	0.0057117622171112825
Row11229	P09972	P09972	Fructose-bisphosphate aldolase C	ALDOC	-0.9298867061226836	0.013504009901214892
Row11230	Q71UI9;P0C0S5	Q71UI9;P0C0S5	Histone H2A.V;Histone H2A.Z	H2AFV;H2AFZ	-0.5371763233754194	0.011060524508881836
Row11231	P0CJ47;P0CJ46	P0CJ47;P0CJ46	Actin-3;Actin-1	ACT3;ACT1	NA	NA
Row11232	Q9M1P5;Q6ID97;Q9LYJ3;Q9LQC8;P36397;P0DH91;H0YGG7	Q9M1P5;Q6ID97;Q9LYJ3;Q9LQC8;P36397;P0DH91	ADP-ribosylation factor 2-A;ADP-ribosylation factor 1;ADP-ribosylation factor 2-B	T17J13.250;ARFA1F;T15N1_160;ARF2-A;ARF1;ARF2-B	3.0417241896417266	6.193027816582087E-4
Row11233	P0DH94;P0DH93;P0DH92;P59228;P59229	P0DH94;P0DH93;P0DH92;P59228;P59229	V-type proton ATPase subunit c5;V-type proton ATPase subunit c3;V-type proton ATPase subunit c1;V-type proton ATPase subunit c2;V-type proton ATPase subunit c4	VHA-c5;VHA-c3;VHA-c1;VHA-c2;VHA-c4	3.2610756570457973	0.00370277356288133
Row11234	P0DH96;P0DH95;P27482;P02585	P0DH96;P0DH95	Calmodulin-4;Calmodulin-1	CAM4;CAM1	3.844370738509024	4.492145776458107E-4
Row11235	Q682T9;Q03509;P59220;P0DH98;P0DH97	Q682T9;Q03509;P59220;P0DH98;P0DH97	Calmodulin-5;Calmodulin-6;Calmodulin-7;Calmodulin-3;Calmodulin-2	CAM5;CAM6;CAM7;CAM3;CAM2	NA	NA
Row11236	Q8W4H7;Q8GTY0;Q0WL56;P0DH99	Q8W4H7;Q8GTY0;Q0WL56;P0DH99	Elongation factor 1-alpha 2;Elongation factor 1-alpha 4;Elongation factor 1-alpha 3;Elongation factor 1-alpha 1	A2;A4;A3;A1	3.0604061430054124	1.7611807246842483E-5
Row11237	P0DI75;P0DI74	P0DI75;P0DI74	Protein transport protein Sec61 subunit gamma-2;Protein transport protein Sec61 subunit gamma-1	SEC61G2;SEC61G1	NA	NA
Row11238	P0DKC4;P0DKC3	P0DKC4;P0DKC3	Phosphoglycolate phosphatase 1B, chloroplastic;Phosphoglycolate phosphatase 1A, chloroplastic	PGLP1B;PGLP1A	NA	NA
Row11239	P0DKC6;P0DKC5	P0DKC6;P0DKC5	11-beta-hydroxysteroid dehydrogenase 1B;11-beta-hydroxysteroid dehydrogenase 1A	HSD1	4.318801704786097	0.0016698312907151643
Row11240	P0DMV9;P0DMV8	P0DMV9;P0DMV8	Heat shock 70 kDa protein 1B;Heat shock 70 kDa protein 1A	HSPA1B;HSPA1A	-0.5229900630611937	0.02173294489596926
Row11241	P0DN76;Q01081;Q8WU68;M0R2N4	P0DN76;Q01081	Splicing factor U2AF 35 kDa subunit	U2AF1	-0.6061572663478287	0.008599791168611162
Row11242	P0DN79;P35520	P0DN79;P35520	Cystathionine beta-synthase	CBS	-0.6596323213462547	0.09261577881211024
Row11243	P0DP25;P0DP24;P0DP23	P0DP25;P0DP24;P0DP23	NA	NA	-0.3922357404509107	0.031113867305527516
Row11244	P10124	P10124	Serglycin	SRGN	-0.017819279171707336	0.9500547667738202
Row11245	P10155	P10155	60 kDa SS-A/Ro ribonucleoprotein	TROVE2	-0.9667295967159184	0.007541526128580631
Row11246	P10412;Q02539;P22492	P10412	Histone H1.4	HIST1H1E	NA	NA
Row11247	P10515	P10515	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	DLAT	-0.9774348542542839	0.013382977710013589
Row11248	P10599	P10599	Thioredoxin	TXN	-0.5925156893825019	0.005714395772253185
Row11249	P10606	P10606	Cytochrome c oxidase subunit 5B, mitochondrial	COX5B	-0.7984567984450806	0.013673076617078938
Row11250	P10644;P31321	P10644	cAMP-dependent protein kinase type I-alpha regulatory subunit;cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed	PRKAR1A	-0.4725418951845448	0.032969106455465184
Row11251	P10768	P10768	S-formylglutathione hydrolase	ESD	-0.306905471848534	0.2054589710219538
Row11252	P10795	P10795	Ribulose bisphosphate carboxylase small chain 1A, chloroplastic	RBCS-1A	2.8058169344934214	4.2640922376154105E-5
Row11253	P10796	P10796	Ribulose bisphosphate carboxylase small chain 1B, chloroplastic	RBCS-1B	3.7706589596060027	0.001380755640202218
Row11254	P10798;P10797	P10798;P10797	Ribulose bisphosphate carboxylase small chain 3B, chloroplastic;Ribulose bisphosphate carboxylase small chain 2B, chloroplastic	RBCS-3B;RBCS-2B	2.9071645324814988	1.7611807246842483E-5
Row11255	P10809	P10809	60 kDa heat shock protein, mitochondrial	HSPD1	-0.7125925751911808	0.006231078618111031
Row11256	P10896	P10896	Ribulose bisphosphate carboxylase/oxygenase activase, chloroplastic	RCA	2.9190488507241987	1.8730211334990867E-5
Row11257	P11021	P11021	78 kDa glucose-regulated protein	HSPA5	-0.5022685563847062	0.014154839565719323
Row11258	P11049	P11049	Leukocyte antigen CD37	CD37	-1.3904533150874094	4.5286417633450996E-4
Row11259	P11142;P54652	P11142	Heat shock cognate 71 kDa protein	HSPA8	-0.5134653009372414	0.030522780788206298
Row11260	P11166	P11166	Solute carrier family 2, facilitated glucose transporter member 1	SLC2A1	-0.8939949361343764	0.004888875302490833
Row11261	P11171;Q9Y2J2	P11171	Protein 4.1	EPB41	-0.5275051785414355	0.5082187071489982
Row11262	P11172	P11172	Uridine 5-monophosphate synthase;Orotate phosphoribosyltransferase;Orotidine 5-phosphate decarboxylase	UMPS	-0.757020863423584	0.04058279749979152
Row11263	P11177	P11177	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	PDHB	-1.1896601608780735	0.005025581661441681
Row11264	P11182	P11182	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial	DBT	NA	NA
Row11265	P11216	P11216	Glycogen phosphorylase, brain form	PYGB	-0.9569114377112307	0.32799658172010704
Row11266	P11233	P11233	Ras-related protein Ral-A	RALA	0.0626082569398747	0.9052463391605099
Row11267	P11234	P11234	Ras-related protein Ral-B	RALB	NA	NA
Row11268	P11279	P11279	Lysosome-associated membrane glycoprotein 1	LAMP1	-0.2911761002534661	0.14814093484422058
Row11269	P11310	P11310	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	ACADM	-0.7808126536976729	0.020246833169511584
Row11270	P11387;Q969P6;B3H4K2;Q9FJ79;P30181;Q9SR66;Q9SJQ6;Q8LK56	P11387	DNA topoisomerase 1	TOP1	-0.5609712453598199	0.0302321848271607
Row11271	P11388;P30182	P11388	DNA topoisomerase 2-alpha	TOP2A	-0.6568643092283395	0.00891393954044887
Row11272	P11413	P11413	Glucose-6-phosphate 1-dehydrogenase	G6PD	-0.730475178479125	0.004763645354510072
Row11273	P11441	P11441	Ubiquitin-like protein 4A	UBL4A	-0.6581647212563873	0.18494103752041446
Row11274	P11574;Q8W4E2	P11574;Q8W4E2	V-type proton ATPase subunit B1;V-type proton ATPase subunit B3	VHA-B1;VHA-B3	3.4679656402781482	5.406540967018175E-5
Row11275	P11586	P11586	C-1-tetrahydrofolate synthase, cytoplasmic;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase;Formyltetrahydrofolate synthetase;C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed	MTHFD1	-0.5714071956136877	0.006877957100766083
Row11276	P11766	P11766	Alcohol dehydrogenase class-3	ADH5	-0.5982442796915102	0.014889993545564743
Row11277	P11802	P11802	Cyclin-dependent kinase 4	CDK4	NA	NA
Row11278	P11829	P11829	Acyl carrier protein 1, chloroplastic	ACP1	2.4082767798738445	0.005304007534455484
Row11279	P11836	P11836	B-lymphocyte antigen CD20	MS4A1	-0.4825531413026489	0.011673254584005338
Row11280	P11908	P11908	Ribose-phosphate pyrophosphokinase 2	PRPS2	-0.4583939128735075	0.054169191842273506
Row11281	P11912	P11912	B-cell antigen receptor complex-associated protein alpha chain	CD79A	NA	NA
Row11282	P11940;Q4VXU2;Q8GWL2;Q96DU9	P11940	Polyadenylate-binding protein 1	PABPC1	-0.4326433297001131	0.019071893361591978
