row ID	Protein IDs	Protein names	id	logFC	P.Value	adj.P.Val
Row2259	Q8IWT0	Protein archease	3128			
Row2260	Q8IWX8	Calcium homeostasis endoplasmic reticulum protein	3129	-0.0800747377010893	0.6509800113620041	0.836843097487357
Row2261	Q8IWZ3;O75179	Ankyrin repeat and KH domain-containing protein 1;Ankyrin repeat domain-containing protein 17	3130	-5.498636754148595	2.308596731895568E-7	1.6344984978023766E-4
Row2262	Q8IX01	SURP and G-patch domain-containing protein 2	3131	0.32603319637900086	0.4153243579707046	0.6853200138230967
Row2263	Q8IX12	Cell division cycle and apoptosis regulator protein 1	3132	-0.49964882458747084	0.012938459518463733	0.12947231355425404
Row2264	Q8IXH7	Negative elongation factor C/D	3133	0.2651913324278965	0.6166081936216199	0.8177046051582909
Row2265	Q8IXI1;Q8IXI2	Mitochondrial Rho GTPase 2	3134	-0.41976314608590926	0.5189865161517327	0.7660240978399575
Row2266	Q8IXM3	39S ribosomal protein L41, mitochondrial	3135	0.39963232248439695	0.3623488205324456	0.6420490505472866
Row2267	Q8IXQ4	GPALPP motifs-containing protein 1	3136	1.1826036379424103	0.1490351516947123	0.4331046686813505
Row2268	Q8IXT5	RNA-binding protein 12B	3137	0.47437384327192333	0.16514512383368668	0.45265404415695737
Row2269	Q8IY17	Neuropathy target esterase	3138			
Row2270	Q8IY37	Probable ATP-dependent RNA helicase DHX37	3139	-0.39209427478500913	0.11018024386685223	0.3768853764715501
Row2271	Q8IY67	Ribonucleoprotein PTB-binding 1	3140	0.008148044729523463	0.9779294520223244	0.9920819720294901
Row2272	Q8IY81	pre-rRNA processing protein FTSJ3	3141	0.5424627447358326	0.13952267401238055	0.41878522750685954
Row2273	Q8IY95	Transmembrane protein 192	3142			
Row2274	Q8IYB3	Serine/arginine repetitive matrix protein 1	3143	-0.08846343644798793	0.49126988847545994	0.750247651722482
Row2275	Q8IYB8	ATP-dependent RNA helicase SUPV3L1, mitochondrial	3144	0.7294265610466724	0.17619465052837963	0.45983872530141773
Row2276	Q8IYD1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3B	3145	1.554239430366863	0.13878973200571793	0.4184956985504385
Row2277	Q8IYL3	UPF0688 protein C1orf174	3146	0.12696194511515912	0.5480271908660288	0.7851919538119932
Row2278	Q8IYM9	E3 ubiquitin-protein ligase TRIM22	3147	-0.28161299217870095	0.20705042996707268	0.4933114360474565
Row2279	Q8IYS1	Peptidase M20 domain-containing protein 2	3148			
Row2280	Q8IZ07	Ankyrin repeat domain-containing protein 13A	3150	-6.319753218095009	5.69770651302511E-4	0.0151528194832884
Row2281	Q8IZ69	tRNA (uracil-5-)-methyltransferase homolog A	3151	0.5037052302195377	0.05751962495648421	0.27254884891098136
Row2282	Q8IZ73	RNA pseudouridylate synthase domain-containing protein 2	3152	0.675120899602323	0.04862118817702963	0.25092613199054453
Row2283	Q8IZ83	Aldehyde dehydrogenase family 16 member A1	3153			
Row2284	Q8IZD4	mRNA-decapping enzyme 1B	3154			
Row2285	Q8IZL8	Proline-, glutamic acid- and leucine-rich protein 1	3155	0.7473067767984602	0.37563590682858367	0.6530263168839661
Row2286	Q8IZP0	Abl interactor 1	3156			
Row2287	Q8IZQ5;H3BV83	Selenoprotein H	3157	0.4175929213116163	0.24411575829391327	0.5357841773112505
Row2288	Q8N0X7	Spartin	3213			
Row2289	Q8N163;REV__P51888;Q96Q15;P11532	Cell cycle and apoptosis regulator protein 2	3214	0.08764265278041705	0.6506491804062655	0.836843097487357
Row2290	Q8N183	Mimitin, mitochondrial	3215	0.7085365662462912	0.23458847658365692	0.5266199109315249
Row2291	Q8N1F7	Nuclear pore complex protein Nup93	3217	1.7498144128759812	1.9549132547799114E-5	0.001337988050013265
Row2292	Q8N1G2	Cap-specific mRNA (nucleoside-2-O-)-methyltransferase 1	3218	1.9297993416326626	0.0028259137788170787	0.04850056671551172
Row2293	Q8N1G4	Leucine-rich repeat-containing protein 47	3219	-0.9753278251399635	0.004095133892487111	0.06287900300535841
Row2294	Q8N201	Integrator complex subunit 1	3220	-10.198006642519317	0.0016388445715053881	0.033136090240300724
Row2295	Q8N2M8	CLK4-associating serine/arginine rich protein	3222			
Row2296	Q8N335	Glycerol-3-phosphate dehydrogenase 1-like protein	3223			
Row2297	Q8N3U4;Q8WVM7;Q9UJ98	Cohesin subunit SA-2	3225	0.09048340139602828	0.8168427232791438	0.9199998928348081
Row2298	Q8N4P3	Guanosine-3,5-bis(diphosphate) 3-pyrophosphohydrolase MESH1	3226	-0.2305286895354186	0.5562763999679401	0.7860832612280322
Row2299	Q8N543	Prolyl 3-hydroxylase OGFOD1	3227	-0.763188171861497	0.3176665637633823	0.6052605697505139
Row2300	Q8N584	Tetratricopeptide repeat protein 39C	3228	-2.514440638343448	0.0029778788443286606	0.05046236733164022
Row2301	Q8N5K1	CDGSH iron-sulfur domain-containing protein 2	3229	0.40299445666825306	0.41287116799639856	0.6832178349267488
Row2302	Q8N5M4	Tetratricopeptide repeat protein 9C	3230	-0.43427838382978123	0.1400573465074589	0.4197454689238769
Row2303	Q8N5M9	Protein jagunal homolog 1	3231	-1.6628454130273305	1.34710466155719E-4	0.005232438106469507
Row2304	Q8N5N7	39S ribosomal protein L50, mitochondrial	3232	0.0738771600930761	0.8308857234460301	0.9250448062276523
Row2305	Q8N668	COMM domain-containing protein 1	3233			
Row2306	Q8N684	Cleavage and polyadenylation specificity factor subunit 7	3234	0.8634513850222802	0.02012022261346508	0.15880988544103988
Row2307	Q8N6F7	Germinal center-associated signaling and motility protein	3235	0.5806717230253788	0.3221076542913102	0.6077508942052857
Row2308	Q8N6H7	ADP-ribosylation factor GTPase-activating protein 2	3236	-0.4813653701861007	0.06661745878581173	0.29409222667603513
Row2309	Q8N6M0	OTU domain-containing protein 6B	3237	-0.5859182722786116	0.563665313703329	0.7921073791052191
Row2310	Q8N6N3	UPF0690 protein C1orf52	3238			
Row2311	Q8N6T3	ADP-ribosylation factor GTPase-activating protein 1	3239	-1.041928094034894	0.0253220228934972	0.1762986122207635
Row2312	Q8N766	ER membrane protein complex subunit 1	3240	0.09487366967928423	0.8047501678076657	0.9133496714218491
Row2313	Q8N7H5	RNA polymerase II-associated factor 1 homolog	3241	-0.0817151961410616	0.9140254150240599	0.9629925517642998
Row2314	Q8N806;G3V3Q6	Putative E3 ubiquitin-protein ligase UBR7	3242	-0.17760072356050216	0.5208717672356132	0.7672721840716219
Row2315	Q8N8A2	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B	3243			
Row2316	Q8N8A6	ATP-dependent RNA helicase DDX51	3244	1.4359950783697641	0.015778841468818472	0.1422352778733865
Row2317	Q8N954	G patch domain-containing protein 11	3247			
Row2318	Q8N983	39S ribosomal protein L43, mitochondrial	3248	-0.35706937144406226	0.5857337014684356	0.804600226493635
Row2319	Q8N9T8	Protein KRI1 homolog	3249			
Row2320	Q8NAV1;Q8LB54	Pre-mRNA-splicing factor 38A	3250	1.7637993731176742	5.457041041944305E-4	0.015055313229737933
Row2321	Q8NBF2	NHL repeat-containing protein 2	3251			
Row2322	Q8NBF6	Late secretory pathway protein AVL9 homolog	3252	-0.43116468865781954	0.41153076145632095	0.6832178349267488
Row2323	Q8NBJ5	Procollagen galactosyltransferase 1	3253	-1.5346732336078723	2.551498870720747E-5	0.0015691718054932594
Row2324	Q8NBJ7	Sulfatase-modifying factor 2	3254			
Row2325	Q8NBM8	Prenylcysteine oxidase-like	3255	-1.4185996680191622	0.012146670437433643	0.12493718164217463
Row2326	Q8NBN7	Retinol dehydrogenase 13	3256	-0.1662557203374	0.17554778173798058	0.4588055652498266
Row2327	Q8NBS9	Thioredoxin domain-containing protein 5	3257	7.683756444650783	3.4662583649037624E-7	1.705399115532651E-4
Row2328	Q8NBT2	Kinetochore protein Spc24	3258			
Row2329	Q8NBU5	ATPase family AAA domain-containing protein 1	3259			
Row2330	Q8NBX0	Saccharopine dehydrogenase-like oxidoreductase	3260	-0.5843223058376239	0.28856754844609844	0.58028024728398
Row2331	Q8NC51	Plasminogen activator inhibitor 1 RNA-binding protein	3261	0.12138091335567225	0.26114608918432736	0.5546066584691615
Row2332	Q8NC96	Adaptin ear-binding coat-associated protein 1	3262			
Row2333	Q8NCA5	Protein FAM98A	3263	1.588702059921971	0.10289135940905275	0.3646855365357112
Row2334	Q8NCF5	NFATC2-interacting protein	3264			
Row2335	Q8NCW5	NAD(P)H-hydrate epimerase	3265	2.4068039778173578	0.017197582228121653	0.14704905444831748
Row2336	Q8NCY6	Myb/SANT-like DNA-binding domain-containing protein 4	3266			
Row2337	Q8ND24	RING finger protein 214	3267			
Row2338	Q8ND56	Protein LSM14 homolog A	3268	0.42723775192564517	0.3343767248095278	0.619220406241544
Row2339	Q8NDX1	PH and SEC7 domain-containing protein 4	3269	-2.6103671382704263	0.005464514966652087	0.07365866749569389
Row2340	Q8NE71	ATP-binding cassette sub-family F member 1	3270	-0.13134643713055993	0.3035640807306886	0.591209914526186
Row2341	Q8NEC7	Glutathione S-transferase C-terminal domain-containing protein	3271			
Row2342	Q8NEF9	Serum response factor-binding protein 1	3272			
Row2343	Q8NEJ9	Neuroguidin	3273	0.13084298378893422	0.36460335490614343	0.6422669170402623
Row2344	Q8NEM2	SHC SH2 domain-binding protein 1	3274			
Row2345	Q8NEW0	Zinc transporter 7	3275			
Row2346	Q8NEZ5	F-box only protein 22	3276			
Row2347	Q8NF37	Lysophosphatidylcholine acyltransferase 1	3277	-0.4180770021998832	0.02763288502070808	0.18372134365119425
Row2348	Q8NF50;Q96HP0;Q96N67	Dedicator of cytokinesis protein 8	3278	0.13142846605840575	0.8470509777720886	0.9354637060917342
Row2349	Q8NFC6	Biorientation of chromosomes in cell division protein 1-like 1	3279	-0.066254223607082	0.848544755709065	0.9360628246835426
Row2350	Q8NFF5	FAD synthase;Molybdenum cofactor biosynthesis protein-like region;FAD synthase region	3280	-2.259117530863719	9.388979836307116E-4	0.02198881315424263
Row2351	Q8NFH3	Nucleoporin Nup43	3281			
Row2352	Q8NFH4	Nucleoporin Nup37	3282	0.2837442119281448	0.8177987976641139	0.9203743998110805
Row2353	Q8NFH5	Nucleoporin NUP53	3283	3.0807930993675186	0.010696149158487862	0.11694456413280063
Row2354	Q8NFQ8	Torsin-1A-interacting protein 2	3284			
Row2355	Q8NFU3	Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 1	3285	-0.15317869876161794	0.7741744625529509	0.896572386605065
Row2356	Q8NFV4	Alpha/beta hydrolase domain-containing protein 11	3286	-0.39599463807459756	0.5510194270691721	0.7858016177334279
Row2357	Q8NFW8	N-acylneuraminate cytidylyltransferase	3287	-2.045832783709269	0.4652129749039697	0.726234109950565
Row2358	Q8NHL6;Q8N6C8;O75019;Q8N423	Leukocyte immunoglobulin-like receptor subfamily B member 1;Leukocyte immunoglobulin-like receptor subfamily A member 3;Leukocyte immunoglobulin-like receptor subfamily A member 1;Leukocyte immunoglobulin-like receptor subfamily B member 2	3288			
Row2359	Q8NHQ9	ATP-dependent RNA helicase DDX55	3290			
Row2360	Q8NI27	THO complex subunit 2	3291	0.2052479283548294	0.6433531614585648	0.8300605474762602
Row2361	Q8NI36	WD repeat-containing protein 36	3292	6.277875470752342	9.059945755061997E-5	0.003991785055066122
Row2362	Q8TAD7	Overexpressed in colon carcinoma 1 protein	3318	-0.493508981035653	0.15455876928641984	0.44092219955114437
Row2363	Q8TAE8	Growth arrest and DNA damage-inducible proteins-interacting protein 1	3319	0.4550330178364739	0.5144357552820475	0.7627395025578124
Row2364	Q8TAQ2;Q5S2C3	SWI/SNF complex subunit SMARCC2	3320	0.5103671256748115	0.03586285119935639	0.20759639670182953
Row2365	Q8TAT6	Nuclear protein localization protein 4 homolog	3321	4.767516988725475	1.8071511897056978E-6	3.440710502435721E-4
Row2366	Q8TB36	Ganglioside-induced differentiation-associated protein 1	3322			
Row2367	Q8TB61	Adenosine 3-phospho 5-phosphosulfate transporter 1	3323	-0.20045273554859477	0.5306966559417859	0.7732370881495743
Row2368	Q8TB72;Q14671;Q9ZW02;Q9ZW07;Q9ZW06;Q9SS47	Pumilio homolog 2;Pumilio homolog 1	3324	-0.10686327941403206	0.7987395391539532	0.9119201261311483
Row2369	Q8TBB5	Kelch domain-containing protein 4	3325	0.19188593441642965	0.7552744585218925	0.8868616553526756
Row2370	Q8TBC4	NEDD8-activating enzyme E1 catalytic subunit	3326	0.49379847129448606	0.3580637702922499	0.6371333634133344
Row2371	Q8TBP6	Solute carrier family 25 member 40	3327			
Row2372	Q8TBQ9	Protein kish-A	3328	-0.18414972078550207	0.8439367629040317	0.9337711109792735
Row2373	Q8TBX8	Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma	3329			
Row2374	Q8TC12;H0YIZ8	Retinol dehydrogenase 11	3330	-0.44797388286200857	0.02049173392832878	0.1597695732936987
Row2375	Q8TCB0	Interferon-induced protein 44	3331	-0.5523071469702643	0.17016369555455022	0.45494773961074275
Row2376	Q8TCC3	39S ribosomal protein L30, mitochondrial	3332	0.06699068189375623	0.7874015987616058	0.9044437665923609
Row2377	Q8TCF1	AN1-type zinc finger protein 1	3333			
Row2378	Q8TCJ2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B	3334	0.024215358913547647	0.8855389150059876	0.9529651629187872
Row2379	Q8TCS8	Polyribonucleotide nucleotidyltransferase 1, mitochondrial	3335	-0.16556375938243661	0.3358775948395605	0.6193070955442739
Row2380	Q8TCT8	Signal peptide peptidase-like 2A	3336	-0.8601737843846315	0.00964958456174156	0.10831016587931971
Row2381	Q8TCT9	Minor histocompatibility antigen H13	3337	0.021920913368639106	0.9502823908635875	0.9756758227405543
Row2382	Q8TD08	Mitogen-activated protein kinase 15	3338			
Row2383	Q8TD16	Protein bicaudal D homolog 2	3340			
Row2384	Q8TD19;REV__Q9P0M6	Serine/threonine-protein kinase Nek9	3341	0.32509909820305083	0.2958107324726307	0.5875188595505833
Row2385	Q8TD55	Pleckstrin homology domain-containing family O member 2	3342			
Row2386	Q8TDD1;O49289	ATP-dependent RNA helicase DDX54	3343	0.1785554920535084	0.6238761929676384	0.8207141362034174
Row2387	Q8TDI0	Chromodomain-helicase-DNA-binding protein 5	3344	-0.22026886433410553	0.22306062723715095	0.5129320475597541
Row2388	Q8TDN6	Ribosome biogenesis protein BRX1 homolog	3345			
Row2389	Q8TDP1	Ribonuclease H2 subunit C	3346			
Row2390	Q8TDW7;Q9LP46	Protocadherin Fat 3	3347	-2.38696721650118	0.007857489213561464	0.09624609194370722
Row2391	Q8TEA8	D-tyrosyl-tRNA(Tyr) deacylase 1	3349	-0.3979889754033863	0.1648687495840963	0.45234673294061967
Row2392	Q8TED0	U3 small nucleolar RNA-associated protein 15 homolog	3350	-0.3395617528463859	0.22123025138892918	0.5116487913751985
Row2393	Q8TEM1	Nuclear pore membrane glycoprotein 210	3351	0.2371114227340243	0.3212638156438204	0.6077508942052857
Row2394	Q8TEQ6	Gem-associated protein 5	3352	-0.8602751619202031	0.021240125646465834	0.1604553905239409
Row2395	Q8TEX9	Importin-4	3353	-1.4464944492147822	2.0510882953395763E-5	0.001345513921742762
Row2396	Q8TF68;Q5T0B9;O43309	Zinc finger protein 384;Zinc finger protein 362	3354	-0.43801914811163556	0.6985103350861717	0.861512127055106
Row2397	Q8WTT2;REV__Q9C5E7;REV__Q9SY55	Nucleolar complex protein 3 homolog	3393	0.07238676626074891	0.7767247078308634	0.8984683924438513
Row2398	Q8WTV0	Scavenger receptor class B member 1	3394	-3.7566924413961473	1.9340876492765009E-4	0.0067169726360755645
Row2399	Q8WU39	Marginal zone B- and B1-cell-specific protein	3395	-0.16770742056122856	0.4068666016507057	0.6805823594457729
Row2400	Q8WU79	Stromal membrane-associated protein 2	3396	0.08936936777478266	0.615414624653464	0.8173840833061077
Row2401	Q8WU90	Zinc finger CCCH domain-containing protein 15	3397	0.14176743913803946	0.5144340091928641	0.7627395025578124
Row2402	Q8WUA2	Peptidyl-prolyl cis-trans isomerase-like 4	3398			
Row2403	Q8WUA4	General transcription factor 3C polypeptide 2	3399	-0.1957393922940618	0.861268070311493	0.9409560856993069
Row2404	Q8WUA7	TBC1 domain family member 22A	3400			
Row2405	Q8WUD4	Coiled-coil domain-containing protein 12	3401	-0.6333438633189061	0.23394534434044958	0.5266199109315249
Row2406	Q8WUK0	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1	3402	0.42881063355834925	0.08191415680201274	0.32633008215862563
Row2407	Q8WUM0	Nuclear pore complex protein Nup133	3403	-0.13041343742765932	0.5915048697891458	0.8061506812638775
Row2408	Q8WUM4	Programmed cell death 6-interacting protein	3404	0.04408395755801209	0.787711695091111	0.9044437665923609
Row2409	Q8WUY1	Protein THEM6	3405	-0.017844509744129766	0.9860542739318923	0.9944763295684818
Row2410	Q8WV22	Non-structural maintenance of chromosomes element 1 homolog	3406			
Row2411	Q8WV28	B-cell linker protein	3407	-0.1899725240326191	0.6076538173110966	0.8146203763407617
Row2412	Q8WVC0	RNA polymerase-associated protein LEO1	3408	-0.8950161961422793	0.3228961174564947	0.608289303593856
Row2413	Q8WVJ2	NudC domain-containing protein 2	3409	-0.4859957667156607	0.016729178778646187	0.14637406677316875
Row2414	Q8WVM8	Sec1 family domain-containing protein 1	3410	1.2838060704459409	0.030243606563919563	0.18981257005643795
Row2415	Q8WVX9	Fatty acyl-CoA reductase 1	3412	0.6987734179565805	0.3750660256536941	0.6530263168839661
Row2416	Q8WVY7	Ubiquitin-like domain-containing CTD phosphatase 1	3413	0.4443686606485322	0.059536373149501415	0.27897043418623524
Row2417	Q8WW12	PEST proteolytic signal-containing nuclear protein	3414	-0.3280512047309614	0.060660748930126254	0.2811076567280514
Row2418	Q8WW22	DnaJ homolog subfamily A member 4	3415	0.1983061972459943	0.8629237315941095	0.9417193551444774
Row2419	Q8WWC4	Uncharacterized protein C2orf47, mitochondrial	3416	-0.28083334504157875	0.6422673907404968	0.8299267254953635
Row2420	Q8WWH5	Probable tRNA pseudouridine synthase 1	3417	0.30907590917273353	0.7478098670838116	0.8843948072391823
Row2421	Q8WWI1	LIM domain only protein 7	3418	0.6384734559807121	0.0235530562350743	0.16875879127655177
Row2422	Q8WWM7	Ataxin-2-like protein	3419	-0.23134236322295365	0.4658634700834305	0.7268652027940204
Row2423	Q8WWQ0	PH-interacting protein	3420			
Row2424	Q8WWW0;REV__Q9UPR6;Q86WH2;Q155Q3	Ras association domain-containing protein 5;Ras association domain-containing protein 3;Dixin	3421			
Row2425	Q8WWY3	U4/U6 small nuclear ribonucleoprotein Prp31	3422	0.5939783054605989	0.036146527068001484	0.20759639670182953
Row2426	Q8WX92	Negative elongation factor B	3423	-0.8149968720903331	0.12816391286330656	0.4040053255354184
Row2427	Q8WXA9	Splicing regulatory glutamine/lysine-rich protein 1	3424	-0.02732335455007373	0.936977497064339	0.9697058680098146
Row2428	Q8WXF1	Paraspeckle component 1	3425	-0.13516974479620103	0.2384087379986322	0.5302053688354498
Row2429	Q8WXI9	Transcriptional repressor p66-beta	3426	1.0653083117865485	0.035779280238730206	0.20759639670182953
Row2430	Q8WXX5	DnaJ homolog subfamily C member 9	3427	-0.01067001863725281	0.9482498825569688	0.9744395226876702
Row2431	Q8WY22;REV__Q96PE2	BRI3-binding protein	3428	0.2104444428709158	0.413671662331477	0.6837395001133931
Row2432	Q8WYA6	Beta-catenin-like protein 1	3429	-0.4602142215414595	0.23882272443233224	0.5302053688354498
Row2433	Q8WYJ6	Septin-1	3430	0.11049936202773836	0.6786606107010574	0.8492607557395173
Row2434	Q8WYP5	Protein ELYS	3431	-0.44296795126436095	0.45098767228119574	0.715761079878543
Row2435	Q8WZA9	Immunity-related GTPase family Q protein	3432	0.7913029843054034	0.03439348328937963	0.20428483434657677
Row2436	Q92499	ATP-dependent RNA helicase DDX1	3433	-0.06600225822057837	0.6657141719925412	0.8398240323598212
Row2437	Q92504	Zinc transporter SLC39A7	3434	2.1559491687354964	0.0011161057924615949	0.024053609427870985
Row2438	Q92520	Protein FAM3C	3435	0.29914810227767674	0.23905939902438472	0.5302053688354498
Row2439	Q92526	T-complex protein 1 subunit zeta-2	3436	-0.08341758553626732	0.8200496730194083	0.9215023352696207
Row2440	Q92530;Q9LQZ4	Proteasome inhibitor PI31 subunit	3437	-1.1663353203009734	0.002257362462899989	0.04138965211478738
